dumpLine	type	name
56158	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:PlayBlockParryReaction:ActionMontage
56159	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:PlayBlockParryReaction:bIsParry
56160	Function	/Script/DogwoodCombat.CombatComponentBase:OverrideUnarmedDefenseType
56161	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:OverrideUnarmedDefenseType:DefenseType
56162	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OverrideUnarmedDefenseType:EnemyWeapon
56163	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:OverrideUnarmedDefenseType:ReturnValue
56164	Function	/Script/DogwoodCombat.CombatComponentBase:OnSingleHitAnimNotifyBegin
56165	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnSingleHitAnimNotifyBegin:Data
56166	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnSingleHitAnimNotifyBegin:Animation
56167	Function	/Script/DogwoodCombat.CombatComponentBase:OnKillMeNotify
56168	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:OnKillMeNotify:bKillOutsideOfCombat
56169	Function	/Script/DogwoodCombat.CombatComponentBase:OnKillMeDuringFocusAbility
56170	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnKillMeDuringFocusAbility:Montage
56171	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:OnKillMeDuringFocusAbility:StartTime
56172	Function	/Script/DogwoodCombat.CombatComponentBase:OnItemUnequipped
56173	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:OnItemUnequipped:EquipmentSlot
56174	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnItemUnequipped:ItemHandle
56175	Function	/Script/DogwoodCombat.CombatComponentBase:OnItemEquipped
56176	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:OnItemEquipped:EquipmentSlot
56177	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnItemEquipped:ItemHandle
56178	Function	/Script/DogwoodCombat.CombatComponentBase:OnInventoryContentsChanged
56179	Function	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap
56180	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:OverlappedComponent
56181	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:OtherActor
56182	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:OtherComp
56183	IntProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:OtherBodyIndex
56184	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:bBFromSweep
56185	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnHitboxOverlap:SweepResult
56186	Function	/Script/DogwoodCombat.CombatComponentBase:OnDamageAnimNotify
56187	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnDamageAnimNotify:Animation
56188	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnDamageAnimNotify:DamageAction
56189	Function	/Script/DogwoodCombat.CombatComponentBase:OnCombatMontageStarted
56190	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatMontageStarted:Montage
56191	Function	/Script/DogwoodCombat.CombatComponentBase:OnCombatMontageBlendingOut
56192	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatMontageBlendingOut:Montage
56193	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatMontageBlendingOut:bInterrupted
56194	Function	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyEnd
56195	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyEnd:Data
56196	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyEnd:Animation
56197	Function	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyBegin
56198	StructProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyBegin:Data
56199	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:OnCombatAnimNotifyBegin:Animation
56200	Function	/Script/DogwoodCombat.CombatComponentBase:LockStamina
56201	Function	/Script/DogwoodCombat.CombatComponentBase:LockHealth
56202	Function	/Script/DogwoodCombat.CombatComponentBase:Kill
56203	Function	/Script/DogwoodCombat.CombatComponentBase:IsTaunting
56204	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsTaunting:ReturnValue
56205	Function	/Script/DogwoodCombat.CombatComponentBase:IsStunned
56206	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsStunned:ReturnValue
56207	Function	/Script/DogwoodCombat.CombatComponentBase:IsPlayingLastReaction
56208	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsPlayingLastReaction:ReturnValue
56209	Function	/Script/DogwoodCombat.CombatComponentBase:IsInForcedFistfight
56210	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsInForcedFistfight:ReturnValue
56211	Function	/Script/DogwoodCombat.CombatComponentBase:IsFatigued
56212	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsFatigued:ReturnValue
56213	Function	/Script/DogwoodCombat.CombatComponentBase:IsEnhancedAttackVisualizationEnabled
56214	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:IsEnhancedAttackVisualizationEnabled:OutEnhancedAttackVisualizationValue
56215	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsEnhancedAttackVisualizationEnabled:ReturnValue
56216	Function	/Script/DogwoodCombat.CombatComponentBase:IsDuringCombo
56217	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsDuringCombo:ReturnValue
56218	Function	/Script/DogwoodCombat.CombatComponentBase:IsBlocking
56219	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsBlocking:ReturnValue
56220	Function	/Script/DogwoodCombat.CombatComponentBase:IsAlive
56221	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsAlive:ReturnValue
56222	Function	/Script/DogwoodCombat.CombatComponentBase:IsAdditionalDistanceEnabled
56223	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:IsAdditionalDistanceEnabled:ReturnValue
56224	Function	/Script/DogwoodCombat.CombatComponentBase:HasLostAllStamina
56225	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:HasLostAllStamina:ReturnValue
56226	Function	/Script/DogwoodCombat.CombatComponentBase:HasFullStamina
56227	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:HasFullStamina:ReturnValue
56228	Function	/Script/DogwoodCombat.CombatComponentBase:HasEquippedWeapon
56229	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:HasEquippedWeapon:ReturnValue
56230	Function	/Script/DogwoodCombat.CombatComponentBase:GetWeaponSocketNameForSlot
56231	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetWeaponSocketNameForSlot:InSlot
56232	NameProperty	/Script/DogwoodCombat.CombatComponentBase:GetWeaponSocketNameForSlot:ReturnValue
56233	Function	/Script/DogwoodCombat.CombatComponentBase:GetTargetedEnemy
56234	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetTargetedEnemy:ReturnValue
56235	Function	/Script/DogwoodCombat.CombatComponentBase:GetStaminaPercentage
56236	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:GetStaminaPercentage:ReturnValue
56237	Function	/Script/DogwoodCombat.CombatComponentBase:GetSocketNameForSlot
56238	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetSocketNameForSlot:InSlot
56239	NameProperty	/Script/DogwoodCombat.CombatComponentBase:GetSocketNameForSlot:ReturnValue
56240	Function	/Script/DogwoodCombat.CombatComponentBase:GetRootMotionScalingEnabled
56241	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:GetRootMotionScalingEnabled:ReturnValue
56242	Function	/Script/DogwoodCombat.CombatComponentBase:GetMainWeapon_WeakPtr
56243	WeakObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetMainWeapon_WeakPtr:ReturnValue
56244	Function	/Script/DogwoodCombat.CombatComponentBase:GetMainWeapon
56245	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetMainWeapon:ReturnValue
56246	Function	/Script/DogwoodCombat.CombatComponentBase:GetHealthPercentage
56247	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:GetHealthPercentage:ReturnValue
56248	Function	/Script/DogwoodCombat.CombatComponentBase:GetEquippedWeapon
56249	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetEquippedWeapon:SlotType
56250	ClassProperty	/Script/DogwoodCombat.CombatComponentBase:GetEquippedWeapon:ReturnValue
56251	Function	/Script/DogwoodCombat.CombatComponentBase:GetDodgeStaminaCost
56252	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:GetDodgeStaminaCost:ReturnValue
56253	Function	/Script/DogwoodCombat.CombatComponentBase:GetDodgeDirectionTag
56254	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetDodgeDirectionTag:ReturnValue
56255	Function	/Script/DogwoodCombat.CombatComponentBase:GetDodgeBloodCost
56256	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:GetDodgeBloodCost:ReturnValue
56257	Function	/Script/DogwoodCombat.CombatComponentBase:GetDefenseTypeForAttack
56258	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetDefenseTypeForAttack:InAnimData
56259	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetDefenseTypeForAttack:InAttackData
56260	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetDefenseTypeForAttack:ReturnValue
56261	Function	/Script/DogwoodCombat.CombatComponentBase:GetDefendingWeapon
56262	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetDefendingWeapon:Direction
56263	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetDefendingWeapon:ReturnValue
56264	Function	/Script/DogwoodCombat.CombatComponentBase:GetCurrentWeaponAnimationType
56265	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetCurrentWeaponAnimationType:ReturnValue
56266	Function	/Script/DogwoodCombat.CombatComponentBase:GetCurrentState
56267	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:GetCurrentState:ReturnValue
56268	Function	/Script/DogwoodCombat.CombatComponentBase:GetCurrentCombatAnimations
56269	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetCurrentCombatAnimations:ReturnValue
56270	Function	/Script/DogwoodCombat.CombatComponentBase:GetCurrentAttackWeapon
56271	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetCurrentAttackWeapon:ReturnValue
56272	Function	/Script/DogwoodCombat.CombatComponentBase:GetConfig
56273	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetConfig:ReturnValue
56274	Function	/Script/DogwoodCombat.CombatComponentBase:GetCombatForwardDirection
56275	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetCombatForwardDirection:ReturnValue
56276	Function	/Script/DogwoodCombat.CombatComponentBase:GetCharacter
56277	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetCharacter:ReturnValue
56278	Function	/Script/DogwoodCombat.CombatComponentBase:GetCapsuleComponent
56279	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetCapsuleComponent:ReturnValue
56280	Function	/Script/DogwoodCombat.CombatComponentBase:GetAttackMontageFromTags
56281	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetAttackMontageFromTags:QueryTags
56282	StructProperty	/Script/DogwoodCombat.CombatComponentBase:GetAttackMontageFromTags:AttackData
56283	WeakObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetAttackMontageFromTags:ReturnValue
56284	Function	/Script/DogwoodCombat.CombatComponentBase:GetAbilitySystemComponent
56285	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:GetAbilitySystemComponent:ReturnValue
56286	Function	/Script/DogwoodCombat.CombatComponentBase:CanReplaceDodgeAnimation
56287	FloatProperty	/Script/DogwoodCombat.CombatComponentBase:CanReplaceDodgeAnimation:MaxAnimStartTime
56288	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanReplaceDodgeAnimation:ReturnValue
56289	Function	/Script/DogwoodCombat.CombatComponentBase:CanPerformBlockInDirection
56290	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformBlockInDirection:InDirection
56291	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformBlockInDirection:ReturnValue
56292	Function	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttackInDirection
56293	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttackInDirection:InDirection
56294	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttackInDirection:ReturnValue
56295	Function	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttack
56296	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttack:bEarlyTest
56297	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformAttack:ReturnValue
56298	Function	/Script/DogwoodCombat.CombatComponentBase:CanPerformAnyAction
56299	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanPerformAnyAction:ReturnValue
56300	Function	/Script/DogwoodCombat.CombatComponentBase:CanEnterState
56301	EnumProperty	/Script/DogwoodCombat.CombatComponentBase:CanEnterState:State
56302	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanEnterState:ReturnValue
56303	Function	/Script/DogwoodCombat.CombatComponentBase:CanDefend
56304	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:CanDefend:ReturnValue
56305	Function	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontageOut
56306	StructProperty	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontageOut:CallbackTag
56307	IntProperty	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontageOut:NewCount
56308	Function	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontage
56309	StructProperty	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontage:CallbackTag
56310	IntProperty	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontage:NewCount
56311	BoolProperty	/Script/DogwoodCombat.CombatComponentBase:BreakCurrentMontage:ReturnValue
56312	Function	/Script/DogwoodCombat.CombatComponentBase:BP_ApplyAttackDamage
56313	StructProperty	/Script/DogwoodCombat.CombatComponentBase:BP_ApplyAttackDamage:InAttack
56314	StructProperty	/Script/DogwoodCombat.CombatComponentBase:BP_ApplyAttackDamage:InOpponentResponse
56315	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:BP_ApplyAttackDamage:AttackerWeapon
56316	ObjectProperty	/Script/DogwoodCombat.CombatComponentBase:BP_ApplyAttackDamage:DefenderWeapon
56317	Function	/Script/DogwoodCombat.CombatComponentBase:BlockCombat
66195	Class	/Script/Dawnwalker.AudioCharacterCombatComponentBase
66196	WeakObjectProperty	/Script/Dawnwalker.AudioCharacterCombatComponentBase:InventoryComponent
66197	WeakObjectProperty	/Script/Dawnwalker.AudioCharacterCombatComponentBase:CombatComponentBase
66198	ObjectProperty	/Script/Dawnwalker.AudioCharacterCombatComponentBase:CastedOwner
67847	Class	/Script/Dawnwalker.DogwoodPopulationSimpleSpawner
68793	Class	/Script/Dawnwalker.SpawnPopulationActorAsyncAction
68794	MulticastInlineDelegateProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:Spawned
68795	MulticastInlineDelegateProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:Failed
68796	ObjectProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:Spawner
68797	WeakObjectProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:ContextWorld
68798	Function	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction
68799	ObjectProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:WorldContext
68800	SoftClassProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:NPCDefinitionClass
68801	SoftClassProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:AIDefinitionClass
68802	StructProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:Location
68803	FloatProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:Rotation
68804	ObjectProperty	/Script/Dawnwalker.SpawnPopulationActorAsyncAction:RunAsyncAction:ReturnValue
106308	DelegateFunction	/Script/RebelAI.RebelAIStubEventDynamicDelegate__DelegateSignature
106309	ObjectProperty	/Script/RebelAI.RebelAIStubEventDynamicDelegate__DelegateSignature:AIStub
106310	StructProperty	/Script/RebelAI.RebelAIStubEventDynamicDelegate__DelegateSignature:Event
136459	ScriptStruct	/Script/RebelFormation.RebelFormationGroup_PositionData
136460	IntProperty	/Script/RebelFormation.RebelFormationGroup_PositionData:Column
136461	IntProperty	/Script/RebelFormation.RebelFormationGroup_PositionData:Row
136462	IntProperty	/Script/RebelFormation.RebelFormationGroup_PositionData:RowPosition
136463	ScriptStruct	/Script/RebelFormation.RebelFormationGroup_ColumnData
136464	StructProperty	/Script/RebelFormation.RebelFormationGroup_ColumnData:position
136465	StructProperty	/Script/RebelFormation.RebelFormationGroup_ColumnData:Direction
136466	ArrayProperty	/Script/RebelFormation.RebelFormationGroup_ColumnData:PositionModifiers
136467	Int8Property	PositionModifiers./Script/RebelFormation.RebelFormationGroup_ColumnData:PositionModifiers
136468	Int8Property	/Script/RebelFormation.RebelFormationGroup_ColumnData:ColumnPosition
136469	ArrayProperty	/Script/RebelFormation.RebelFormationGroup_ColumnData:RowPositions
136470	StructProperty	RowPositions./Script/RebelFormation.RebelFormationGroup_ColumnData:RowPositions
136471	ArrayProperty	/Script/RebelFormation.RebelFormationGroup_ColumnData:Turns
136472	StructProperty	Turns./Script/RebelFormation.RebelFormationGroup_ColumnData:Turns
136473	ScriptStruct	/Script/RebelFormation.RebelFormationGroup_FormationPositionData
136474	StructProperty	/Script/RebelFormation.RebelFormationGroup_FormationPositionData:SpawnPosition
136475	StructProperty	/Script/RebelFormation.RebelFormationGroup_FormationPositionData:LastDirection
136476	StructProperty	/Script/RebelFormation.RebelFormationGroup_FormationPositionData:LastPosition
136820	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment
136821	ScriptStruct	/Script/RebelAI.RebelAIBoardFragmentInitializer
136824	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Aggression
136825	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Aggression:bIsAggressive
136826	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Combat
136827	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bInCombat
136828	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:DistanceToTarget
136829	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:TargetLastSeenTime
136830	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:LastActiveTime
136831	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:AttackRange
136832	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bInAttackRange
136833	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bInAttackWindow
136834	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bAfterAttackWindow
136835	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bIsDuringUnblockableAttack
136836	DoubleProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:LastUnblockableAttackTime
136837	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:BlockingDirection
136838	MapProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:CustomGuardDirectionMappings
136839	StructProperty	CustomGuardDirectionMappings./Script/RebelAI.RebelAIBoardFragment_Combat:CustomGuardDirectionMappings_Key
136840	StructProperty	CustomGuardDirectionMappings./Script/RebelAI.RebelAIBoardFragment_Combat:CustomGuardDirectionMappings
136841	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bShouldShowGuardOnAnimation
136842	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:ActiveDefense
136843	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:SelectedAttack
136844	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:SelectedAttackNode
136845	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:NewestStunEffectAssetTags
136846	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:Origin
136847	WeakObjectProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:RecentAttacker
136848	WeakObjectProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:RecentDamager
136849	ArrayProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:RecentAttacks
136850	StructProperty	RecentAttacks./Script/RebelAI.RebelAIBoardFragment_Combat:RecentAttacks
136851	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:LastAttackCombatPose
136852	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bIsReadyForFinisher
136853	IntProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:TotalPhases
136854	IntProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:CurrentPhase
136855	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bTurnToLastBlockedEnemy
136856	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bUseLookAtTarget
136857	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:CurrentHitStopPlayRate
136858	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:CurrentHitStopActionTag
136859	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:bHasCombatPathForCoen
136860	DoubleProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:NextPathCheckTime
136861	DoubleProperty	/Script/RebelAI.RebelAIBoardFragment_Combat:LastPathCheckTime
136874	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Cooldowns
136875	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Counters
136876	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_DebugAP
136877	WeakObjectProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:LastUsedAPMontage
136878	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:LastAPTickTime
136879	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:bIsEnteringAP
136880	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:bIsDuringLeavingState
136881	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:bIsAborted
136882	IntProperty	/Script/RebelAI.RebelAIBoardFragment_DebugAP:AbortMode
136883	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Follower
136884	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:bFollowerModeEnabled
136885	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:KeepDistanceToPlayer
136886	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:KeepDistanceToPlayerMoveTo
136887	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:TeleportDistance
136888	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:ReturnToAPDistance
136889	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:bIsPlayerInFollowArea
136890	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:bIsCrouchingToPlayer
136891	IntProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:PathToPlayerNotExist
136892	EnumProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:FollowerSpeed
136893	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:bReturnToAP
136894	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Follower:bIsTemporaryFollower
136897	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Indicator
136898	MulticastInlineDelegateProperty	/Script/RebelAI.RebelAIBoardFragment_Indicator:OnIndicatorIconTypeChanged
136899	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Leader
136900	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bLeaderModeEnabled
136901	EnumProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:LeaderSpeed
136902	ObjectProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:TargetSpline
136903	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bMoveBackward
136904	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:PlayerDetectionRadius
136905	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:LeaderStopRadius
136906	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:CurrentDistanceToPlayer
136907	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:PlayerToFarEventRadius
136908	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bWaitForPlayer
136909	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bOverrideSpeed
136910	EnumProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:OverridenSpeed
136911	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bLoopSpline
136912	IntProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:MovementProfileHandle
136913	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bHasCustomMovementProfile
136914	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:CurrentSplinePosition
136915	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bIgnoreNavmeshAndNavlinksWhenOnSpline
136916	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:TargetRefreshRate
136917	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:WantToChangeSpeedTime
136918	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:WaitStartTime
136919	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:TimeToTurnToPlayer
136920	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:WithoutNavmeshStartTime
136921	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:bPlayerIsMoving
136922	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:PlayerLastMoveTime
136923	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:LastNavLinkUseTime
136924	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Leader:LastTurnTime
136925	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_Positioning
136926	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Positioning:AssignedOrbit
136927	FloatProperty	/Script/RebelAI.RebelAIBoardFragment_Positioning:AssignedAngle
136928	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Positioning:PreferredLocation
136929	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_Positioning:bPreferredLocationIsSet
136930	StructProperty	/Script/RebelAI.RebelAIBoardFragment_Positioning:DestinationLoactionOnOrbit
136931	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_TicketBoard
136932	ScriptStruct	/Script/RebelAI.RebelAIBoardFragment_TicketUser
136933	BoolProperty	/Script/RebelAI.RebelAIBoardFragment_TicketUser:bHasTicket
137350	ScriptStruct	/Script/RebelAI.RebelAIParams_Attack
137351	StructProperty	/Script/RebelAI.RebelAIParams_Attack:Direction
137352	StructProperty	/Script/RebelAI.RebelAIParams_Attack:AdditionalTags
137353	StructProperty	/Script/RebelAI.RebelAIParams_Attack:AttackRange
137354	BoolProperty	/Script/RebelAI.RebelAIParams_Attack:bUnblockable
137379	ScriptStruct	/Script/RebelAI.RebelAIParams_Defense
137380	StructProperty	/Script/RebelAI.RebelAIParams_Defense:Range
137682	ScriptStruct	/Script/RebelAI.RebelAIAggressionSettings
